"Date";"Year";"Latitude";"Longitude";"Zone";"Depth";"Replicate";"Site";"Tax_ID";"Cover";"DatasetID";"Area";"Country";"Location"
2010-05-12;2010;-14,649616;145,487449;"Inner_Reef";10;3;"MacGillivray";"Crustose Coralline";1,2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-05-12;2010;-14,649616;145,487449;"Inner_Reef";10;3;"MacGillivray";"Carbonate";12,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-05-12;2010;-14,649616;145,487449;"Inner_Reef";10;3;"MacGillivray";"Rubble";7,6;"DATA3";"Australia";"Australia";"Lizard Island"
2010-05-12;2010;-14,649616;145,487449;"Inner_Reef";10;3;"MacGillivray";"Sand";36,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-05-12;2010;-14,649616;145,487449;"Inner_Reef";10;3;"MacGillivray";"Turf";16,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-05-12;2010;-14,649616;145,487449;"Inner_Reef";10;4;"MacGillivray";"Echinophyllia";0,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-05-12;2010;-14,649616;145,487449;"Inner_Reef";10;4;"MacGillivray";"Favites";0,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-05-12;2010;-14,649616;145,487449;"Inner_Reef";10;4;"MacGillivray";"Plerogyra";0,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-05-12;2010;-14,649616;145,487449;"Inner_Reef";10;4;"MacGillivray";"Porites";8,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-05-12;2010;-14,649616;145,487449;"Inner_Reef";10;4;"MacGillivray";"Porites_branching";4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-05-12;2010;-14,649616;145,487449;"Inner_Reef";10;4;"MacGillivray";"Porites_rus";6,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-05-12;2010;-14,649616;145,487449;"Inner_Reef";10;4;"MacGillivray";"Porites_massive";21,6;"DATA3";"Australia";"Australia";"Lizard Island"
2010-05-12;2010;-14,649616;145,487449;"Inner_Reef";10;4;"MacGillivray";"Carbonate";15,2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-05-12;2010;-14,649616;145,487449;"Inner_Reef";10;4;"MacGillivray";"Rubble";1,2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-05-12;2010;-14,649616;145,487449;"Inner_Reef";10;4;"MacGillivray";"Sand";15,2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-05-12;2010;-14,649616;145,487449;"Inner_Reef";10;4;"MacGillivray";"Turf";26;"DATA3";"Australia";"Australia";"Lizard Island"
2010-05-12;2010;-14,649616;145,487449;"Inner_Reef";10;5;"MacGillivray";"Faviid";0,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-05-12;2010;-14,649616;145,487449;"Inner_Reef";10;5;"MacGillivray";"Porites";6,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-05-12;2010;-14,649616;145,487449;"Inner_Reef";10;5;"MacGillivray";"Porites_branching";2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-05-12;2010;-14,649616;145,487449;"Inner_Reef";10;5;"MacGillivray";"Porites_encrusting";6,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-05-12;2010;-14,649616;145,487449;"Inner_Reef";10;5;"MacGillivray";"Porites_rus";10,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-05-12;2010;-14,649616;145,487449;"Inner_Reef";10;5;"MacGillivray";"Porites_massive";12,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-05-12;2010;-14,649616;145,487449;"Inner_Reef";10;5;"MacGillivray";"Carbonate";15,6;"DATA3";"Australia";"Australia";"Lizard Island"
2010-05-12;2010;-14,649616;145,487449;"Inner_Reef";10;5;"MacGillivray";"Rubble";1,2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-05-12;2010;-14,649616;145,487449;"Inner_Reef";10;5;"MacGillivray";"Sand";20,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-05-12;2010;-14,649616;145,487449;"Inner_Reef";10;5;"MacGillivray";"Turf";24;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;1;"Palfrey Island";"Acropora_branching";3,6;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;1;"Palfrey Island";"Acropora_digitate";4,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;1;"Palfrey Island";"Acropora_tabular";0,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;1;"Palfrey Island";"Echinopora";0,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;1;"Palfrey Island";"Favia";4,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;1;"Palfrey Island";"Faviid";0,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;1;"Palfrey Island";"Favites";7,2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;1;"Palfrey Island";"Goniastrea";4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;1;"Palfrey Island";"Goniopora";0,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;1;"Palfrey Island";"Leptastrea";0,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;1;"Palfrey Island";"Millepora";2,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;1;"Palfrey Island";"Montastrea";0,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;1;"Palfrey Island";"Montipora_encrusting";14,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;1;"Palfrey Island";"Montipora_foliose";0,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;1;"Palfrey Island";"Platygyra";0,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;1;"Palfrey Island";"Pocillopora_submassive";0,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;1;"Palfrey Island";"Porites";2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;1;"Palfrey Island";"Porites_rus";2,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;1;"Palfrey Island";"OtherInvert_NotID";0,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;1;"Palfrey Island";"Crustose Coralline";22,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;1;"Palfrey Island";"Fleshy-Coralline Algae";0,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;1;"Palfrey Island";"Carbonate";12,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;1;"Palfrey Island";"Turf";12,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;2;"Palfrey Island";"Acropora_branching";1,2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;2;"Palfrey Island";"Acropora_digitate";10,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;2;"Palfrey Island";"Acropora_encrusting";0,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;2;"Palfrey Island";"Acropora_tabular";2,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;2;"Palfrey Island";"Echinopora";1,2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;2;"Palfrey Island";"Favia";7,6;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;2;"Palfrey Island";"Favites";3,2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;2;"Palfrey Island";"Goniastrea";5,2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;2;"Palfrey Island";"Leptastrea";1,6;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;2;"Palfrey Island";"Leptoria";0,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;2;"Palfrey Island";"Millepora";4,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;2;"Palfrey Island";"Montipora_encrusting";13,6;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;2;"Palfrey Island";"Oxypora";0,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;2;"Palfrey Island";"Pocillopora_submassive";1,6;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;2;"Palfrey Island";"Porites";0,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;2;"Palfrey Island";"OtherInvert_NotID";0,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;2;"Palfrey Island";"Crustose Coralline";29,6;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;2;"Palfrey Island";"Carbonate";4,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;2;"Palfrey Island";"Turf";9,2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;3;"Palfrey Island";"Acropora_digitate";9,6;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;3;"Palfrey Island";"Acropora_encrusting";2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;3;"Palfrey Island";"Acropora_tabular";0,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;3;"Palfrey Island";"Echinopora";0,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;3;"Palfrey Island";"Favia";1,6;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;3;"Palfrey Island";"Faviid";2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;3;"Palfrey Island";"Favites";2,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;3;"Palfrey Island";"Goniastrea";4,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;3;"Palfrey Island";"Heliopora";0,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;3;"Palfrey Island";"Leptastrea";2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;3;"Palfrey Island";"Millepora";0,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;3;"Palfrey Island";"Montipora_encrusting";10,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;3;"Palfrey Island";"Pocillopora_submassive";2,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;3;"Palfrey Island";"Porites";1,6;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;3;"Palfrey Island";"Porites_rus";0,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;3;"Palfrey Island";"OtherInvert_NotID";0,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;3;"Palfrey Island";"Crustose Coralline";31,2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;3;"Palfrey Island";"Carbonate";6,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;3;"Palfrey Island";"Turf";19,6;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;4;"Palfrey Island";"Acropora_branching";1,2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;4;"Palfrey Island";"Acropora_digitate";6;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;4;"Palfrey Island";"Acropora_encrusting";0,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;4;"Palfrey Island";"Acropora_tabular";0,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;4;"Palfrey Island";"Echinopora";0,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;4;"Palfrey Island";"Favia";2,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;4;"Palfrey Island";"Faviid";1,6;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;4;"Palfrey Island";"Favites";2,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;4;"Palfrey Island";"Goniastrea";6;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;4;"Palfrey Island";"Millepora";2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;4;"Palfrey Island";"Montipora_encrusting";11,2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;4;"Palfrey Island";"Pavona";0,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;4;"Palfrey Island";"Pocillopora_submassive";2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;4;"Palfrey Island";"Porites";2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;4;"Palfrey Island";"Porites_rus";2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;4;"Palfrey Island";"Stylophora";0,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;4;"Palfrey Island";"Sponges";0,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;4;"Palfrey Island";"Macroalgae_notID";0,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;4;"Palfrey Island";"Crustose Coralline";24;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;4;"Palfrey Island";"Carbonate";18,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;4;"Palfrey Island";"Sand";1,2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;4;"Palfrey Island";"Turf";12;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;5;"Palfrey Island";"Acropora_branching";1,2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;5;"Palfrey Island";"Acropora_digitate";9,2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;5;"Palfrey Island";"Acropora_tabular";1,6;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;5;"Palfrey Island";"Astreopora";1,2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;5;"Palfrey Island";"Echinopora";0,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;5;"Palfrey Island";"Favia";2,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;5;"Palfrey Island";"Faviid";0,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;5;"Palfrey Island";"Favites";5,6;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;5;"Palfrey Island";"Goniastrea";6;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;5;"Palfrey Island";"Heliopora";0,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;5;"Palfrey Island";"Hydnophora";0,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;5;"Palfrey Island";"Leptastrea";1,2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;5;"Palfrey Island";"Leptoria";0,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;5;"Palfrey Island";"Millepora";0,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;5;"Palfrey Island";"Montipora_encrusting";13,6;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;5;"Palfrey Island";"Pocillopora_submassive";5,6;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;5;"Palfrey Island";"Porites";1,2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;5;"Palfrey Island";"Porites_rus";0,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;5;"Palfrey Island";"Symphyllia";0,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;5;"Palfrey Island";"Soft Coral";0,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;5;"Palfrey Island";"Macroalgae_notID";1,2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;5;"Palfrey Island";"Crustose Coralline";28,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;5;"Palfrey Island";"Carbonate";6,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";3;5;"Palfrey Island";"Turf";9,2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;1;"Palfrey Island";"Acropora_branching";19,2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;1;"Palfrey Island";"Acropora_digitate";0,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;1;"Palfrey Island";"Acropora_encrusting";0,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;1;"Palfrey Island";"Diploastrea";2,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;1;"Palfrey Island";"Echinopora";8,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;1;"Palfrey Island";"Favia";2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;1;"Palfrey Island";"Favites";1,6;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;1;"Palfrey Island";"Goniastrea";0,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;1;"Palfrey Island";"Leptastrea";0,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;1;"Palfrey Island";"Leptoseris";0,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;1;"Palfrey Island";"Millepora";0,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;1;"Palfrey Island";"Montipora_encrusting";6,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;1;"Palfrey Island";"Montipora_foliose";0,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;1;"Palfrey Island";"Pavona";1,6;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;1;"Palfrey Island";"Pocillopora_submassive";2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;1;"Palfrey Island";"Porites";17,2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;1;"Palfrey Island";"Porites_branching";2,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;1;"Palfrey Island";"Porites_encrusting";0,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;1;"Palfrey Island";"Porites_rus";4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;1;"Palfrey Island";"Stylophora";0,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;1;"Palfrey Island";"Soft Coral";1,2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;1;"Palfrey Island";"OtherInvert_NotID";0,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;1;"Palfrey Island";"Sponges";0,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;1;"Palfrey Island";"Macroalgae_notID";1,2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;1;"Palfrey Island";"Crustose Coralline";5,6;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;1;"Palfrey Island";"Carbonate";8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;1;"Palfrey Island";"Turf";10,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;2;"Palfrey Island";"Acropora_branching";18;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;2;"Palfrey Island";"Acropora_tabular";2;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;2;"Palfrey Island";"Echinopora";4,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;2;"Palfrey Island";"Favia";2,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;2;"Palfrey Island";"Favites";1,6;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;2;"Palfrey Island";"Leptastrea";0,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;2;"Palfrey Island";"Leptoria";0,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;2;"Palfrey Island";"Montipora_encrusting";6;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;2;"Palfrey Island";"Montipora_foliose";0,4;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;2;"Palfrey Island";"Pavona";0,8;"DATA3";"Australia";"Australia";"Lizard Island"
2010-06-13;2010;-14,691462;145,441221;"Outer_Reef_West";10;2;"Palfrey Island";"Pocillopora_submassive";2,8;"DATA3";"Australia";"Australia";"Lizard Island"
